program_status_id,program_status,student_id,course_id,course_grade,course_points,semester
6262,Terminated,10293,44,,0,2008-1
6263,Terminated,10293,50,,7.5,2008-1
6264,Terminated,10293,24,,9,2008-1
6265,Terminated,10293,37,,0,2008-2
6266,Terminated,10293,45,,0,2008-2
6267,Dropped,10306,48,,9,2008-1
6268,Dropped,10306,53,,9,2008-3
6269,Dropped,10306,1,,7.5,2008-3
6270,Dropped,10306,45,,10.5,2008-1
6271,Dropped,10306,90,,11.25,2008-3
6272,Dropped,10306,24,,9,2008-1
6273,Dropped,10306,43,,3.5,2008-2
6274,Dropped,10306,50,,0,2008-2
6275,Dropped,10306,1,,0,2008-2
6276,Dropped,10306,30,,10.5,2008-2
6277,Dropped,10306,50,,3,2008-1
6278,Dropped,10306,37,,9,2008-2
6279,Dropped,10306,54,,9,2008-2
6280,Dropped,10306,28,,10.5,2008-1
6281,Dropped,10306,16,,4.5,2008-2
6282,Graduated,10321,50,,11.25,2008-1
6283,Graduated,10321,44,,9,2008-1
6284,Graduated,10321,46,,9,2008-1
6285,Graduated,10321,140,,,2008-2
6286,Graduated,10321,30,,11.25,2008-3
6287,Graduated,10321,31,,10.5,2009-1
6288,Graduated,10321,5,,10.5,2009-1
6289,Graduated,10321,24,,9,2008-1
6290,Graduated,10321,23,,9,2009-1
6291,Graduated,10321,40,,11.25,2009-2
6292,Graduated,10321,21,,7.5,2008-1
6293,Graduated,10321,1,,9,2008-2
6294,Graduated,10321,28,,12,2008-1
6295,Graduated,10321,48,,9,2008-1
6296,Graduated,10321,17,,9,2008-2
6297,Graduated,10321,45,,10.5,2008-2
6298,Graduated,10321,8,,11.25,2009-2
6299,Graduated,10321,41,,12,2009-2
6300,Graduated,10321,20,,12,2009-2
6301,Graduated,10321,16,,12,2008-2
6302,Graduated,10321,37,,11.25,2008-2
6303,Graduated,10321,13,,10.5,2008-2
6304,Graduated,10321,47,,11.25,2009-2
6305,Graduated,10321,43,,3.5,2008-1
6306,Graduated,10321,15,,12,2008-3
6307,Graduated,10321,18,,10.5,2009-1
6308,Terminated,10347,43,,2.5,2008-1
6309,Terminated,10347,15,,9,2009-1
6310,Terminated,10347,44,,6,2009-1
6311,Terminated,10347,46,,4.5,2009-2
6312,Terminated,10347,20,,11.25,2011-2
6313,Terminated,10347,18,,4.5,2009-1
6314,Terminated,10347,14,,6,2010-2
6315,Terminated,10347,28,,7.5,2008-1
6316,Terminated,10347,16,,6,2008-2
6317,Terminated,10347,37,,6,2008-2
6318,Terminated,10347,45,,6,2008-2
6319,Terminated,10347,50,,9,2008-1
6320,Terminated,10347,24,,9,2008-1
6321,Terminated,10347,46,,0,2008-1
6322,Terminated,10347,10,,4.5,2010-2
6323,Terminated,10347,13,,0,2011-1
6324,Terminated,10347,17,,0,2011-2
6325,Terminated,10347,23,,6,2009-1
6326,Terminated,10347,8,,4.5,2009-2
6327,Terminated,10347,1,,0,2010-2
6328,Terminated,10347,19,,10.5,2011-1
6329,Terminated,10347,44,,0,2008-1
6330,Terminated,10347,47,,9,2009-2
6331,Terminated,10347,8,,7.5,2010-2
6332,Terminated,10347,7,,9,2010-2
6333,Terminated,10347,40,,10.5,2010-2
6334,Terminated,10347,18,,9,2011-1
6335,Terminated,10347,3,,6,2011-1
6336,Transferred,10375,46,,0,2008-1
6337,Transferred,10375,50,,11.25,2008-1
6338,Transferred,10375,127,,11.25,2008-1
6339,Transferred,10375,43,,3.5,2008-1
6340,Transferred,10375,24,,6,2008-1
6341,Transferred,10375,44,,0,2008-1
6342,Transferred,10375,28,,0,2008-1
6343,Graduated,10382,28,,7.5,2008-1
6344,Graduated,10382,48,,6,2008-1
6345,Graduated,10382,43,,0,2008-2
6346,Graduated,10382,1,,9,2009-1
6347,Graduated,10382,40,,11.25,2009-2
6348,Graduated,10382,2,,12,2010-1
6349,Graduated,10382,18,,11.25,2010-1
6350,Graduated,10382,5,,7.5,2010-1
6351,Graduated,10382,54,,11.25,2007-3
6352,Graduated,10382,44,,11.25,2008-1
6353,Graduated,10382,17,,3,2008-2
6354,Graduated,10382,140,,0,2009-1
6355,Graduated,10382,16,,0,2008-2
6356,Graduated,10382,13,,0,2009-1
6357,Graduated,10382,50,,11.25,2009-1
6358,Graduated,10382,20,,10.5,2010-2
6359,Graduated,10382,18,,4.5,2009-1
6360,Graduated,10382,13,,9,2009-2
6361,Graduated,10382,8,,10.5,2010-2
6362,Graduated,10382,50,,0,2008-1
6363,Graduated,10382,24,,9,2008-1
6364,Graduated,10382,46,,6,2008-1
6365,Graduated,10382,94,,10.5,2008-2
6366,Graduated,10382,15,,11.25,2008-3
6367,Graduated,10382,30,,4.5,2008-3
6368,Graduated,10382,31,,9,2009-1
6369,Graduated,10382,16,,9,2009-2
6370,Graduated,10382,17,,10.5,2009-2
6371,Graduated,10382,23,,7.5,2010-1
6372,Graduated,10382,37,,9,2008-2
6373,Graduated,10382,45,,10.5,2008-2
6374,Graduated,10382,30,,12,2009-2
6375,Graduated,10382,7,,10.5,2010-2
6376,In Process,10415,38,,0,2019-1
6377,In Process,10415,118,,0,2019-2
6378,In Process,10415,16,,10.5,2020-2
6379,In Process,10415,22,,0,2021-1
6380,In Process,10415,27,,10.5,2019-1
6381,In Process,10415,11,,7.5,2019-1
6382,In Process,10415,16,,0,2019-2
6383,In Process,10415,118,,10.5,2020-2
6384,In Process,10415,23,,9,2021-1
6385,In Process,10415,117,,0,2019-2
6386,In Process,10415,117,,12,2020-2
6387,In Process,10415,6,,0,2021-1
6388,Transferred,10427,1,,0,2008-2
6389,Transferred,10427,46,,6,2008-1
6390,Transferred,10427,43,,3.75,2008-1
6391,Transferred,10427,50,,10.5,2008-1
6392,Transferred,10427,44,,6,2008-1
6393,Transferred,10427,17,,0,2008-2
6394,Transferred,10427,48,,9,2008-2
6395,Transferred,10427,24,,10.5,2008-1
6396,Transferred,10427,28,,0,2008-1
6397,Transferred,10427,45,,7.5,2008-2
6398,Terminated,10437,97,,10.5,2016-1
6399,Terminated,10437,27,,0,2015-1
6400,Terminated,10437,1,,11.25,2016-2
6401,Terminated,10437,26,,6,2015-2
6402,Terminated,10437,14,,7.5,2015-1
6403,Terminated,10437,1,,0,2015-2
6404,Terminated,10437,10,,0,2016-1
6405,Terminated,10437,38,,0,2016-2
6406,Terminated,10437,38,,0,2017-1
6407,Graduated,10446,28,,11.25,2009-1
6408,Graduated,10446,28,,4.5,2008-1
6409,Graduated,10446,46,,6,2008-1
6410,Graduated,10446,1,,7.5,2008-2
6411,Graduated,10446,17,,6,2008-2
6412,Graduated,10446,23,,6,2009-1
6413,Graduated,10446,40,,11.25,2009-2
6414,Graduated,10446,20,,11.25,2009-2
6415,Graduated,10446,50,,9,2008-1
6416,Graduated,10446,24,,9,2008-1
6417,Graduated,10446,30,,7.5,2008-1
6418,Graduated,10446,44,,10.5,2008-1
6419,Graduated,10446,37,,6,2008-2
6420,Graduated,10446,5,,7.5,2009-1
6421,Graduated,10446,16,,12,2009-2
6422,Graduated,10446,8,,9,2009-2
6423,Graduated,10446,41,,9,2009-2
6424,Graduated,10446,140,,,2008-2
6425,Graduated,10446,18,,4.5,2009-1
6426,Graduated,10446,16,,3,2008-2
6427,Graduated,10446,13,,7.5,2008-2
6428,Graduated,10446,15,,11.25,2008-3
6429,Graduated,10446,31,,10.5,2009-1
6430,Graduated,10446,48,,7.5,2009-1
6431,Graduated,10446,47,,10.5,2009-2
6432,Terminated,10471,48,,0,2008-2
6433,Terminated,10471,44,,0,2009-1
6434,Terminated,10471,127,,10.5,2008-2
6435,Terminated,10471,13,,0,2009-1
6436,Terminated,10471,140,,0,2009-2
6437,Terminated,10471,15,,0,2009-2
6438,Terminated,10471,15,,0,2010-2
6439,Terminated,10471,10,,0,2010-2
6440,Terminated,10471,27,,10.5,2011-1
6441,Terminated,10471,16,,0,2011-2
6442,Terminated,10471,13,,0,2009-2
6443,Terminated,10471,30,,6,2009-2
6444,Terminated,10471,46,,3,2009-2
6445,Terminated,10471,3,,0,2010-1
6446,Terminated,10471,4,,,2011-1
6447,Terminated,10471,140,,0,2009-1
6448,Terminated,10471,28,,0,2009-1
6449,Terminated,10471,30,,0,2009-1
6450,Terminated,10471,10,,3,2012-1
6451,Terminated,10471,50,,6,2008-2
6452,Terminated,10471,46,,0,2008-2
6453,Terminated,10471,1,,0,2009-2
6454,Terminated,10471,1,,0,2010-1
6455,Terminated,10471,1,,0,2008-2
6456,Terminated,10471,30,,4.5,2008-2
6457,Terminated,10471,1,,0,2009-1
6458,Terminated,10471,27,,0,2010-1
6459,Terminated,10471,1,,0,2010-2
6460,Terminated,10471,10,,0,2011-1
6461,Terminated,10500,50,,0,2008-1
6462,Terminated,10500,44,,0,2008-1
6463,Terminated,10500,94,,0,2008-1
6464,Terminated,10500,46,,0,2008-1
6465,Terminated,10500,28,,0,2008-1
6466,Terminated,10500,24,,0,2008-1
6467,Dropped,10506,3,,0,2011-3
6468,Dropped,10506,22,,7.5,2013-1
6469,Dropped,10506,18,,9,2013-1
6470,Dropped,10506,50,,0,0000-1
6471,Dropped,10506,1,,0,0000-1
6472,Dropped,10506,26,,0,2011-3
6473,Dropped,10506,210,,11.25,2012-3
6474,Dropped,10506,26,,12,2012-1
6475,Dropped,10506,16,,4.5,2012-2
6476,Dropped,10506,13,,9,2012-2
6477,Dropped,10506,97,,0,0000-1
6478,Dropped,10506,27,,6,2012-1
6479,Dropped,10506,3,,6,2012-1
6480,Dropped,10506,4,,10.5,2012-1
6481,Dropped,10506,10,,11.25,2012-1
6482,Dropped,10506,12,,3.75,2012-2
6483,Dropped,10506,38,,9,2012-2
6484,Dropped,10506,14,,0,0000-1
6485,Dropped,10506,23,,4.5,2013-1
6486,Dropped,10506,121,,0,0000-1
6487,Dropped,10506,24,,0,0000-1
6488,Dropped,10506,94,,0,0000-1
6489,Dropped,10506,15,,11.25,2012-2
6490,Dropped,10506,211,,11.25,2012-2
6491,Dropped,10506,109,,12,2012-3
6492,Dropped,10506,2,,10.5,2013-1
6493,Dropped,10506,19,,7.5,2013-1
6494,Terminated,10533,43,,3,2008-1
6495,Terminated,10533,46,,0,2008-1
6496,Terminated,10533,16,,4.5,2008-2
6497,Terminated,10533,46,,0,2008-2
6498,Terminated,10533,24,,3,2008-1
6499,Terminated,10533,50,,7.5,2008-1
6500,Terminated,10533,24,,9,2008-2
6501,Terminated,10533,28,,7.5,2008-1
6502,Terminated,10533,44,,3,2008-1
6503,Terminated,10542,30,,9,2008-2
6504,Terminated,10542,45,,0,2008-2
6505,Terminated,10542,15,,10.5,2008-3
6506,Terminated,10542,47,,0,2009-2
6507,Terminated,10542,26,,0,2010-1
6508,Terminated,10542,22,,0,2010-1
6509,Terminated,10542,2,,0,2011-1
6510,Terminated,10542,24,,3,2008-2
6511,Terminated,10542,24,,0,2009-2
6512,Terminated,10542,23,,0,2011-1
6513,Terminated,10542,16,,0,2009-2
6514,Terminated,10542,24,,3,2010-1
6515,Terminated,10542,4,,0,2011-1
6516,Terminated,10542,28,,7.5,2009-1
6517,Terminated,10542,40,,0,2009-2
6518,Terminated,10542,40,,0,2010-2
6519,Terminated,10542,54,,6,2008-2
6520,Terminated,10542,31,,9,2009-1
6521,Terminated,10542,4,,0,2010-1
6522,Terminated,10542,18,,0,2010-1
6523,Terminated,10542,16,,0,2010-2
6524,Terminated,10542,44,,0,2009-1
6525,Terminated,10542,1,,0,2010-2
6526,Terminated,10565,26,,0,2013-2
6527,Terminated,10565,14,,0,2013-2
6528,Terminated,10565,50,,10.5,2013-2
6529,In Process,10568,27,,3,2018-1
6530,In Process,10568,150,,9,2018-1
6531,In Process,10568,6,,9,2020-1
6532,In Process,10568,16,,0,2020-2
6533,In Process,10568,307,,0,2022-1
6534,In Process,10568,97,,,2022-1
6535,In Process,10568,11,,6,2018-1
6536,In Process,10568,117,,11.25,2020-2
6537,In Process,10568,25,,11.25,2021-1
6538,In Process,10568,4,,0,2018-1
6539,In Process,10568,16,,0,2019-2
6540,In Process,10568,4,,9,2019-2
6541,In Process,10568,22,,9,2021-1
6542,In Process,10568,23,,10.5,2022-1
6543,In Process,10568,94,,11.25,2022-1
6544,In Process,10568,8,,,2022-2
6545,In Process,10568,27,,4.5,2018-2
6546,In Process,10568,118,,6,2018-2
6547,In Process,10568,27,,9,2019-1
6548,In Process,10568,16,,7.5,2021-2
6549,In Process,10568,3,,9,2022-1
6550,In Process,10568,7,,,2022-2
6551,In Process,10568,17,,,2022-2
6552,Terminated,10591,4,,0,2010-1
6553,Terminated,10591,14,,7.5,2010-2
6554,Terminated,10591,97,,12,2010-1
6555,Terminated,10591,1,,0,2011-1
6556,Terminated,10591,27,,7.5,2010-1
6557,Terminated,10591,3,,0,2010-1
6558,Terminated,10591,1,,3,2010-2
6559,Terminated,10591,24,,0,2010-1
6560,Terminated,10591,15,,0,2010-2
6561,Terminated,10591,16,,0,2010-2
6562,Terminated,10601,11,,0,2013-1
6563,Terminated,10601,27,,0,2013-1
6564,Terminated,10601,24,,6,2013-1
6565,Terminated,10601,11,,0,2013-2
6566,Terminated,10601,159,,0,2013-2
6567,Terminated,10601,14,,10.5,0000-1
6568,Terminated,10601,4,,0,2013-1
6569,Terminated,10601,1,,0,2013-2
6570,Terminated,10609,1,,0,0000-1
6571,Terminated,10609,26,,0,0000-1
6572,Terminated,10609,27,,0,2014-1
6573,Terminated,10609,11,,0,2014-1
6574,Terminated,10609,24,,0,0000-1
6575,Graduated,10614,24,,9,2008-1
6576,Graduated,10614,30,,6,2008-1
6577,Graduated,10614,37,,10.5,2008-2
6578,Graduated,10614,43,,3.75,2008-1
6579,Graduated,10614,50,,12,2008-1
6580,Graduated,10614,41,,12,2008-2
6581,Graduated,10614,18,,12,2008-1
6582,Graduated,10614,45,,12,2008-1
6583,Graduated,10614,31,,12,2008-2
6584,Graduated,10614,8,,12,2008-2
6585,Graduated,10614,47,,12,2008-2
6586,Graduated,10614,1,,11.25,2008-2
6587,Graduated,10614,15,,11.25,2008-1
6588,Terminated,10627,103,,12,2008-2
6589,Terminated,10627,45,,7.5,2009-2
6590,Terminated,10627,1,,9,2008-3
6591,Terminated,10627,48,,3,2008-1
6592,Terminated,10627,30,,10.5,2008-2
6593,Terminated,10627,16,,3,2009-2
6594,Terminated,10627,43,,0,2008-1
6595,Terminated,10627,44,,0,2008-1
6596,Terminated,10627,1,,0,2008-1
6597,Terminated,10627,46,,3,2008-2
6598,Terminated,10627,140,,0,2009-1
6599,Terminated,10627,17,,3,2009-2
6600,Terminated,10627,28,,4.5,2008-1
6601,Terminated,10627,54,,3,2008-1
6602,Terminated,10627,15,,10.5,2008-1
6603,Terminated,10627,31,,10.5,2008-2
6604,Terminated,10627,13,,0,2009-1
6605,Terminated,10627,28,,6,2009-1
6606,Terminated,10627,44,,0,2009-1
6607,Terminated,10646,43,,2,2008-1
6608,Terminated,10646,50,,3,2008-1
6609,Terminated,10646,24,,7.5,2008-1
6610,Terminated,10646,44,,10.5,2008-1
6611,Terminated,10646,46,,9,2008-1
6612,Terminated,10646,28,,0,2008-1
6613,Terminated,10646,127,,6,2008-1
6614,Terminated,10653,44,,0,2008-1
6615,Terminated,10653,46,,,2009-1
6616,Terminated,10653,44,,0,2009-1
6617,Terminated,10653,43,,3,2008-2
6618,Terminated,10653,46,,0,2008-1
6619,Terminated,10653,46,,0,2008-2
6620,Terminated,10653,24,,0,2009-1
6621,Terminated,10653,30,,6,2008-2
6622,Terminated,10653,43,,0,2008-1
6623,Terminated,10653,24,,0,2008-1
6624,Terminated,10653,48,,0,2008-2
6625,Terminated,10653,28,,0,2009-1
6626,Terminated,10653,103,,9,2009-1
6627,Terminated,10653,50,,0,2008-1
6628,Terminated,10653,28,,0,2008-1
6629,Terminated,10653,50,,0,2009-1
6630,Dropped,10669,24,,0,2008-2
6631,Dropped,10669,30,,3,2008-2
6632,Dropped,10669,58,,0,2008-1
6633,Dropped,10669,28,,0,2008-1
6634,Dropped,10669,43,,2.5,2008-2
6635,Dropped,10669,43,,2.5,2008-1
6636,Dropped,10669,50,,3,2008-1
6637,Dropped,10669,54,,0,2008-1
6638,Terminated,10677,48,,9,2009-1
6639,Terminated,10677,17,,,2010-2
6640,Terminated,10677,27,,11.25,2010-2
6641,Terminated,10677,15,,10.5,2010-2
6642,Terminated,10677,22,,6,2011-1
6643,Terminated,10677,43,,4,2008-2
6644,Terminated,10677,24,,11.25,2008-2
6645,Terminated,10677,54,,9,2008-2
6646,Terminated,10677,45,,10.5,2008-2
6647,Terminated,10677,16,,0,2011-2
6648,Terminated,10677,18,,9,2011-1
6649,Terminated,10677,12,,4,2011-2
6650,Terminated,10677,13,,9,2011-2
6651,Terminated,10677,30,,10.5,2009-1
6652,Terminated,10677,94,,7.5,2009-1
6653,Terminated,10677,50,,12,2008-2
6654,Terminated,10677,1,,9,2009-1
6655,Terminated,10677,90,,10.5,2009-2
6656,Terminated,10677,19,,11.25,2011-1
6657,Terminated,10677,4,,7.5,2011-1
6658,Terminated,10697,30,,4.5,2008-1
6659,Terminated,10697,1,,10.5,2008-2
6660,Terminated,10697,45,,6,2008-2
6661,Terminated,10697,15,,0,2009-1
6662,Terminated,10697,46,,0,2008-2
6663,Terminated,10697,50,,6,2008-1
6664,Terminated,10697,24,,10.5,2008-1
6665,Terminated,10697,43,,4,2008-2
6666,Terminated,10697,28,,0,2009-1
6667,Terminated,10697,27,,7.5,2010-1
6668,Terminated,10697,3,,7.5,2010-1
6669,Terminated,10697,28,,0,2008-1
6670,Terminated,10697,30,,6,2009-1
6671,Terminated,10697,44,,0,2009-1
6672,Terminated,10697,4,,3,2010-1
6673,Terminated,10697,48,,0,2008-1
6674,Terminated,10697,37,,0,2009-1
6675,Terminated,10697,38,,6,2010-1
6676,Dropped,10715,49,,0,2008-1
6677,Dropped,10715,30,,9,2008-1
6678,Dropped,10715,58,,0,2008-1
6679,Dropped,10715,48,,0,2008-1
6680,Dropped,10715,127,,4.5,2008-1
6681,Dropped,10720,3,,0,2010-1
6682,Dropped,10720,26,,9,2011-1
6683,Dropped,10720,43,,0,2008-1
6684,Dropped,10720,50,,0,2008-1
6685,Dropped,10720,50,,6,2009-2
6686,Dropped,10720,10,,,2011-1
6687,Dropped,10720,58,,0,2008-1
6688,Dropped,10720,27,,0,2010-1
6689,Dropped,10720,54,,0,2008-1
6690,Dropped,10720,24,,7.5,2010-1
6691,Dropped,10720,54,,10.5,2009-2
6692,Terminated,10731,43,,0,2008-1
6693,Terminated,10731,50,,0,2008-1
6694,Terminated,10731,48,,0,2008-1
6695,Terminated,10734,58,,0,2008-2
6696,Terminated,10734,45,,0,2008-2
6697,Terminated,10734,28,,3,2009-1
6698,Terminated,10734,54,,4.5,2008-2
6699,Terminated,10734,27,,6,2010-1
6700,Terminated,10734,14,,9,2010-1
6701,Terminated,10734,40,,0,2010-2
6702,Terminated,10734,4,,0,2011-1
6703,Terminated,10734,2,,3,2011-1
6704,Terminated,10734,26,,7.5,2012-1
6705,Terminated,10734,24,,0,2009-1
6706,Terminated,10734,54,,6,2009-2
6707,Terminated,10734,23,,0,2011-1
6708,Terminated,10734,24,,0,2008-3
6709,Terminated,10734,50,,0,2009-2
6710,Terminated,10734,26,,4.5,2010-1
6711,Terminated,10734,10,,9,2010-1
6712,Terminated,10734,16,,4.5,2010-2
6713,Terminated,10734,2,,3,2012-1
6714,Terminated,10734,43,,0,2008-2
6715,Terminated,10734,30,,0,2009-1
6716,Terminated,10734,31,,9,2009-1
6717,Terminated,10734,24,,0,2010-1
6718,Terminated,10734,50,,3,2010-2
6719,Terminated,10734,24,,6,2010-2
6720,Terminated,10734,15,,10.5,2008-3
6721,Terminated,10734,24,,0,2009-2
6722,Terminated,10734,1,,6,2012-1
6723,Terminated,10762,43,,1,2008-1
6724,Terminated,10762,28,,4.5,2008-1
6725,Terminated,10762,24,,7.5,2008-1
6726,Terminated,10762,54,,6,2008-1
6727,Terminated,10762,16,,0,2008-2
6728,Terminated,10762,1,,0,2008-2
6729,Terminated,10762,45,,0,2008-2
6730,Terminated,10762,44,,0,2008-1
6731,Terminated,10762,127,,6,2008-2
6732,Terminated,10762,50,,10.5,2008-1
6733,Terminated,10762,37,,3,2008-2
6734,Transferred,10773,28,,4.5,2008-1
6735,Transferred,10773,37,,6,2008-2
6736,Transferred,10773,30,,10.5,2008-3
6737,Transferred,10773,58,,0,2008-1
6738,Transferred,10773,124,,0,2008-1
6739,Transferred,10773,44,,0,2008-1
6740,Transferred,10773,24,,7.5,2008-2
6741,Transferred,10773,38,,9,2008-3
6742,Transferred,10773,43,,2,2008-1
6743,Transferred,10773,46,,10.5,2008-2
6744,Transferred,10773,45,,6,2008-2
6745,Transferred,10773,50,,9,2008-1
6746,Terminated,10785,27,,0,2017-1
6747,Terminated,10785,4,,6,2016-1
6748,Terminated,10785,11,,3,2017-1
6749,Terminated,10788,1,,7.5,2011-1
6750,Terminated,10788,50,,12,2011-1
6751,Terminated,10788,26,,7.5,2011-2
6752,Terminated,10788,38,,6,2011-2
6753,Terminated,10788,10,,6,2011-1
6754,Transferred,10793,24,,11.25,2009-1
6755,Transferred,10793,52,,7.5,2009-1
6756,Transferred,10793,93,,7.5,2009-2
6757,Transferred,10793,1,,9,2009-2
6758,Transferred,10793,54,,10.5,2009-2
6759,Transferred,10793,50,,9,2009-1
6760,Transferred,10793,30,,9,2009-1
6761,Transferred,10793,103,,10.5,2009-1
6762,Dropped,10801,50,,9,2009-1
6763,Dropped,10801,44,,0,2009-1
6764,Dropped,10801,24,,0,2009-1
6765,Dropped,10801,46,,0,2009-1
6766,Dropped,10801,45,,0,2009-1
6767,Dropped,10801,28,,0,2009-1
6768,Graduated,10807,13,,8,2009-1
6769,Graduated,10807,1,,12,2009-2
6770,Graduated,10807,22,,12,2010-1
6771,Graduated,10807,8,,12,2010-2
6772,Graduated,10807,50,,12,2009-1
6773,Graduated,10807,17,,12,2009-2
6774,Graduated,10807,94,,12,2009-2
6775,Graduated,10807,38,,12,2009-3
6776,Graduated,10807,18,,12,2010-1
6777,Graduated,10807,19,,12,2010-1
6778,Graduated,10807,40,,12,2010-2
6779,Graduated,10807,20,,12,2010-2
6780,Graduated,10807,44,,12,2009-1
6781,Graduated,10807,140,,0,2009-1
6782,Graduated,10807,28,,12,2009-1
6783,Graduated,10807,46,,12,2009-1
6784,Graduated,10807,16,,12,2009-2
6785,Graduated,10807,15,,12,2009-2
6786,Graduated,10807,2,,12,2010-1
6787,Graduated,10807,5,,12,2010-1
6788,Graduated,10807,7,,11.25,2010-2
6789,Graduated,10807,24,,10.5,2009-1
6790,Graduated,10807,45,,12,2009-2
6791,Graduated,10807,23,,12,2010-1
6792,Graduated,10807,30,,12,2009-3
6793,Transferred,10832,140,,3,2009-1
6794,Transferred,10832,15,,11.25,2008-3
6795,Transferred,10832,37,,7.5,2009-1
6796,Transferred,10832,18,,3,2009-1
6797,Transferred,10832,103,,7.5,2009-1
6798,Transferred,10832,31,,9,2009-1
6799,Transferred,10832,13,,5,2009-1
6800,Transferred,10832,28,,7.5,2009-1
6801,Terminated,10840,24,,0,2009-1
6802,Terminated,10840,140,,0,2009-2
6803,Terminated,10840,15,,0,2009-2
6804,Terminated,10840,24,,0,2009-2
6805,Terminated,10840,28,,0,2009-1
6806,Terminated,10840,44,,0,2009-1
6807,Terminated,10840,13,,0,2009-2
6808,Terminated,10840,4,,0,2010-1
6809,Terminated,10840,38,,0,2009-1
6810,Terminated,10840,50,,0,2010-1
6811,Terminated,10840,3,,0,2010-1
6812,Terminated,10840,50,,0,2009-1
6813,Terminated,10840,12,,0,2010-1
6814,Terminated,10840,13,,0,2010-1
6815,Terminated,10840,58,,0,2008-3
6816,Terminated,10840,50,,0,2009-2
6817,Terminated,10840,31,,0,2009-2
6818,Terminated,10840,26,,0,2010-1
6819,Terminated,10840,46,,,2009-1
6820,Terminated,10859,97,,6,2012-1
6821,Terminated,10859,300,,0,2012-1
6822,Terminated,10859,27,,0,2012-1
6823,Terminated,10859,24,,0,2012-1
6824,Transferred,10863,58,,0,2008-3
6825,Transferred,10863,50,,9,2009-1
6826,Transferred,10863,107,,4.5,2009-1
6827,Transferred,10863,214,,0,2009-1
6828,Transferred,10863,124,,,2009-1
6829,Transferred,10863,24,,6,2009-1
6830,Transferred,10863,30,,6,2009-1
6831,Graduated,10870,16,,6,2010-2
6832,Graduated,10870,8,,6,2011-2
6833,Graduated,10870,15,,6,2009-1
6834,Graduated,10870,44,,6,2009-1
6835,Graduated,10870,46,,7.5,2009-2
6836,Graduated,10870,27,,10.5,2010-1
6837,Graduated,10870,199,,12,2010-1
6838,Graduated,10870,17,,4.5,2010-2
6839,Graduated,10870,7,,10.5,2011-2
6840,Graduated,10870,50,,11.25,2009-1
6841,Graduated,10870,127,,11.25,2009-1
6842,Graduated,10870,140,,3.75,2009-2
6843,Graduated,10870,30,,9,2009-2
6844,Graduated,10870,23,,6,2011-1
6845,Graduated,10870,46,,3,2009-1
6846,Graduated,10870,40,,10.5,2011-2
6847,Graduated,10870,17,,7.5,2011-2
6848,Graduated,10870,13,,7.5,2009-2
6849,Graduated,10870,48,,10.5,2009-2
6850,Dropped,10889,28,,7.5,2009-1
6851,Dropped,10889,46,,7.5,2009-1
6852,Dropped,10889,44,,10.5,2009-1
6853,Dropped,10889,38,,3,2009-2
6854,Dropped,10889,17,,9,2009-2
6855,Dropped,10889,50,,7.5,2009-1
6856,Dropped,10889,30,,9,2009-3
6857,Dropped,10889,24,,6,2009-1
6858,Dropped,10889,99,,9,2009-1
6859,Dropped,10889,1,,0,2009-2
6860,Dropped,10889,108,,6,2009-2
6861,Dropped,10889,45,,6,2009-2
6862,Dropped,10901,28,,7.5,2009-1
6863,Dropped,10901,30,,7.5,2009-1
6864,Dropped,10901,44,,10.5,2009-1
6865,Dropped,10901,15,,7.5,2009-2
6866,Dropped,10901,58,,0,2008-3
6867,Dropped,10901,38,,0,2009-2
6868,Dropped,10901,17,,11.25,2009-2
6869,Dropped,10901,45,,7.5,2009-2
6870,Dropped,10901,24,,6,2009-1
6871,Dropped,10901,46,,11.25,2009-1
6872,Dropped,10901,1,,6,2009-2
6873,Dropped,10901,50,,12,2009-1
6874,Dropped,10901,16,,6,2009-2
6875,Terminated,10914,140,,3.75,2009-2
6876,Terminated,10914,1,,7.5,2009-2
6877,Terminated,10914,50,,3,2009-1
6878,Terminated,10914,46,,0,2009-1
6879,Terminated,10914,127,,9,2009-1
6880,Terminated,10914,16,,0,2009-2
6881,Terminated,10914,13,,0,2009-2
6882,Terminated,10914,24,,4.5,2009-1
6883,Terminated,10914,15,,7.5,2009-2
6884,Terminated,10914,28,,3,2009-1
6885,Terminated,10914,44,,3,2009-1
6886,Terminated,10925,38,,3,2009-1
6887,Terminated,10925,15,,3,2009-2
6888,Terminated,10925,1,,6,2010-1
6889,Terminated,10925,10,,10.5,2010-2
6890,Terminated,10925,13,,0,2010-1
6891,Terminated,10925,4,,0,2010-1
6892,Terminated,10925,12,,3.75,2011-2
6893,Terminated,10925,19,,7.5,2013-1
6894,Terminated,10925,44,,0,2009-1
6895,Terminated,10925,16,,0,2010-2
6896,Terminated,10925,13,,0,2011-2
6897,Terminated,10925,22,,6,2012-1
6898,Terminated,10925,17,,6,2012-2
6899,Terminated,10925,5,,0,2013-1
6900,Terminated,10925,50,,0,2009-1
6901,Terminated,10925,46,,3,2009-1
6902,Terminated,10925,15,,10.5,2010-2
6903,Terminated,10925,14,,9,2011-2
